,Open Bid_x,Open Bid_y,Long Swap USDCZK,Short Swap USDCZK,open_1
2005-11-17,3.94,2.27,1.090868196131354e-05,-1.1518959435626104e-05,6.6951
2005-11-18,4.01,2.27,1.0978043912175647e-05,-1.1583223539745277e-05,6.7091
2005-11-19,3.99,2.25,1.0910710309507908e-05,-1.1615165461319308e-05,6.7091
2005-11-20,3.98,2.25,1.0876840696117809e-05,-1.1646981627296583e-05,6.7091
2005-11-21,3.99,2.25,1.0910710309507908e-05,-1.1373578302712164e-05,6.6868
2005-11-22,4.0,2.25,1.1055555555555556e-05,-1.1771177117711773e-05,6.7115
2005-11-23,4.0,2.23,3.2500000000000004e-05,-3.455687830687831e-05,6.659
2005-11-24,3.98,2.23,1.0486390004462294e-05,-1.1276127612761275e-05,6.6606
2005-11-25,3.97,2.2,1.084283478649676e-05,-1.1615165461319308e-05,6.6905
2005-11-26,4.0,2.2,1.0944444444444444e-05,-1.1518959435626104e-05,6.6905
2005-11-27,4.0,2.2,1.0944444444444444e-05,-1.1518959435626104e-05,6.6905
2005-11-28,4.0,2.2,1.088888888888889e-05,-1.146384479717813e-05,6.7193
2005-11-29,4.0,2.23,1.1e-05,-1.1574074074074072e-05,6.6802
2005-11-30,3.98,2.23,3.263052208835342e-05,-3.474967061923583e-05,6.7461
2005-12-01,3.98,2.23,1.0876840696117809e-05,-1.1583223539745277e-05,6.7437
2005-12-02,4.06,2.23,1.108915239350022e-05,-1.1920172599784252e-05,6.7636
2005-12-03,4.08,2.23,1.1154855643044616e-05,-1.1950904392764858e-05,6.7636
2005-12-04,4.08,2.23,1.1154855643044616e-05,-1.1950904392764858e-05,6.7636
2005-12-05,4.07,2.23,1.1122068814376507e-05,-1.1981517300666236e-05,6.7733
2005-12-06,4.09,2.08,1.1296660117878193e-05,-1.204238921001927e-05,6.6806
2005-12-07,4.17,2.23,3.465506125080593e-05,-3.684376976597091e-05,6.7562
2005-12-08,4.22,2.28,1.1653895274584929e-05,-1.245030341075539e-05,6.7609
2005-12-09,4.22,2.23,1.1653895274584929e-05,-1.213952502120441e-05,6.7159
2005-12-10,4.24,2.23,1.1662425784563189e-05,-1.2426900584795322e-05,6.7159
2005-12-11,4.24,2.23,1.1662425784563189e-05,-1.2426900584795322e-05,6.7159
2005-12-12,4.18,2.23,1.152938652938653e-05,-1.2363215488215493e-05,6.6956
2005-12-13,4.22,2.23,1.1600681140911024e-05,-1.219253604749788e-05,6.6442
2005-12-14,4.3,2.23,3.553459119496855e-05,-3.728070175438597e-05,6.6026
2005-12-15,4.25,2.23,1.1693121693121691e-05,-1.231060606060606e-05,6.6305
2005-12-16,4.29,2.23,1.1814744801512285e-05,-1.2397991211550532e-05,6.6395
2005-12-17,4.29,2.25,1.1814744801512285e-05,-1.2397991211550532e-05,6.6395
2005-12-18,4.29,2.25,1.1814744801512285e-05,-1.2397991211550532e-05,6.6395
2005-12-19,4.29,2.25,1.1814744801512285e-05,-1.2397991211550532e-05,6.6366
2005-12-20,4.19,2.25,1.150717191179619e-05,-1.233984457046839e-05,6.681
2005-12-21,4.29,2.25,3.544423440453685e-05,-3.71939736346516e-05,6.7797
2005-12-22,4.29,2.25,1.176223482461668e-05,-1.2345679012345678e-05,6.7814
2005-12-23,4.29,2.25,1.176223482461668e-05,-1.2345679012345678e-05,6.7741
2005-12-24,4.29,2.28,1.176223482461668e-05,-1.2345679012345678e-05,6.7741
2005-12-25,4.3,2.28,1.179245283018868e-05,-1.237468671679198e-05,6.7741
2005-12-26,4.33,2.28,1.188242651657286e-05,-1.268671986904031e-05,6.7633
2005-12-27,4.43,2.21,1.217515858399836e-05,-1.27420998980632e-05,6.7755
2005-12-28,4.43,2.23,3.652547575199509e-05,-3.82262996941896e-05,6.7709
2005-12-29,4.44,2.27,1.2254901960784312e-05,-1.271876271876272e-05,6.7775
2005-12-30,4.21,2.27,1.1782896139901895e-05,-1.2345679012345678e-05,6.7485
2005-12-31,4.31,2.27,1.1927181418706844e-05,-1.240358557431728e-05,6.7485
2006-01-01,4.31,2.27,1.1927181418706844e-05,-1.240358557431728e-05,6.7485
2006-01-02,4.3,2.27,1.189727463312369e-05,-1.237468671679198e-05,6.7375
2006-01-03,4.3,2.1,1.189727463312369e-05,-1.237468671679198e-05,6.7135
2006-01-04,4.3,2.27,3.569182389937107e-05,-3.712406015037594e-05,6.6054
2006-01-05,4.31,2.27,1.1927181418706844e-05,-1.240358557431728e-05,6.5582
2006-01-06,4.3,2.27,1.189727463312369e-05,-1.237468671679198e-05,6.5497
2006-01-07,4.31,2.3,1.1927181418706844e-05,-1.240358557431728e-05,6.5497
2006-01-08,4.3,2.3,1.189727463312369e-05,-1.237468671679198e-05,6.5497
2006-01-09,4.3,2.3,1.189727463312369e-05,-1.237468671679198e-05,6.5195
2006-01-10,4.29,2.26,1.18672547784079e-05,-1.2345679012345678e-05,6.6032
2006-01-11,4.3,2.2,3.569182389937107e-05,-3.712406015037594e-05,6.6368
2006-01-12,4.3,2.13,1.189727463312369e-05,-1.237468671679198e-05,6.6187
2006-01-13,4.3,2.2,1.189727463312369e-05,-1.237468671679198e-05,6.6863
2006-01-14,4.3,2.2,1.189727463312369e-05,-1.237468671679198e-05,6.6863
2006-01-15,4.3,2.2,1.189727463312369e-05,-1.237468671679198e-05,6.6863
2006-01-16,4.31,2.2,1.1927181418706844e-05,-1.240358557431728e-05,6.6209
2006-01-17,4.3,2.2,1.189727463312369e-05,-1.237468671679198e-05,6.6602
2006-01-18,4.3,2.13,3.569182389937107e-05,-3.7437343358396e-05,6.6949
2006-01-19,4.3,2.13,1.189727463312369e-05,-1.2479114452798667e-05,6.7336
2006-01-20,4.3,2.17,1.1949685534591196e-05,-1.2479114452798667e-05,6.7211
2006-01-21,4.3,2.18,1.189727463312369e-05,-1.2479114452798667e-05,6.7211
2006-01-22,4.3,2.18,1.189727463312369e-05,-1.2479114452798667e-05,6.7211
2006-01-23,4.3,2.17,1.189727463312369e-05,-1.2479114452798667e-05,6.5996
2006-01-24,4.37,2.17,1.2207738464721708e-05,-1.2973137973137971e-05,6.5626
2006-01-25,4.4,2.19,3.703703703703704e-05,-3.863636363636364e-05,6.5548
2006-01-26,4.46,2.22,1.2515262515262517e-05,-1.3263263263263262e-05,6.5788
2006-01-27,4.44,2.22,1.2459150326797387e-05,-1.318692338547934e-05,6.6212
2006-01-28,4.5,2.25,1.2575757575757578e-05,-1.3291517323775387e-05,6.6212
2006-01-29,4.45,2.25,1.2436289500509686e-05,-1.321321321321321e-05,6.6212
2006-01-30,4.47,2.25,1.228925451960187e-05,-1.3189448441247002e-05,6.6788
2006-01-31,4.53,2.17,1.2607996785211978e-05,-1.3163163163163164e-05,6.7253
2006-02-01,4.53,2.13,3.767329716696805e-05,-3.903903903903904e-05,6.6185
2006-02-02,4.47,2.17,1.2492382693479584e-05,-1.3239408473221422e-05,6.693
2006-02-03,4.55,2.12,1.2662662662662665e-05,-1.3115898663474964e-05,6.6473
2006-02-04,4.5,2.12,1.2474747474747474e-05,-1.3191955396256474e-05,6.6473
2006-02-05,4.5,2.12,1.2474747474747474e-05,-1.3191955396256474e-05,6.6473
2006-02-06,4.47,2.15,1.2441600650010156e-05,-1.3139488409272584e-05,6.682
2006-02-07,4.51,2.18,1.2502520669489816e-05,-1.308664259927798e-05,6.7232
2006-02-08,4.47,2.13,3.7477148080438754e-05,-3.926858513189448e-05,6.7031
2006-02-09,4.47,2.16,1.2543164736949014e-05,-1.3139488409272584e-05,6.6947
2006-02-10,4.51,2.09,1.2603347449082478e-05,-1.3165769000598446e-05,6.6911
2006-02-11,4.48,2.12,1.252027575020276e-05,-1.308664259927798e-05,6.6911
2006-02-12,4.46,2.12,1.2464387464387468e-05,-1.3139488409272584e-05,6.6911
2006-02-13,4.48,2.13,1.2570965125709652e-05,-1.3165769000598446e-05,6.7949
2006-02-14,4.46,2.15,1.2515262515262517e-05,-1.308952837729816e-05,6.806
2006-02-15,4.51,2.14,3.781004234724743e-05,-3.956077015643802e-05,6.8292
2006-02-16,4.48,2.18,1.2570965125709652e-05,-1.3464991023339318e-05,6.84
2006-02-17,4.46,2.09,1.2515262515262517e-05,-1.3139488409272584e-05,6.7866
2006-02-18,4.47,2.09,1.2543164736949014e-05,-1.336525034909236e-05,6.7866
2006-02-19,4.46,2.09,1.2515262515262517e-05,-1.3339328537170265e-05,6.7866
2006-02-20,4.46,2.08,1.2515262515262517e-05,-1.3289368505195845e-05,6.7369
2006-02-21,4.46,2.17,1.282051282051282e-05,-1.3589128697042364e-05,6.7483
2006-02-22,4.46,2.08,3.8461538461538456e-05,-4.136690647482014e-05,6.7523
2006-02-23,4.45,2.19,1.27420998980632e-05,-1.3613613613613612e-05,6.7658
2006-02-24,4.51,2.18,1.2603347449082478e-05,-1.3287204171680708e-05,6.7396
2006-02-25,4.49,2.12,1.2750455373406195e-05,-1.3413413413413414e-05,6.7396
2006-02-26,4.49,2.18,1.2649261283141064e-05,-1.3413413413413414e-05,6.7396
2006-02-27,4.48,2.19,1.252027575020276e-05,-1.32655096748454e-05,6.7795
2006-02-28,4.48,2.18,1.2925790754257911e-05,-1.3210769539883463e-05,6.7824
2006-03-01,4.46,2.13,3.769841269841269e-05,-3.956834532374101e-05,6.7289
2006-03-02,4.51,2.13,1.2653760838878805e-05,-1.3237063778580025e-05,6.7254
2006-03-03,4.46,2.07,1.2413512413512412e-05,-1.3189448441247002e-05,6.6666
2006-03-04,4.51,2.07,1.2653760838878805e-05,-1.311866428145498e-05,6.6666
2006-03-05,4.51,2.07,1.2653760838878805e-05,-1.311866428145498e-05,6.6666
2006-03-06,4.46,2.06,1.2464387464387468e-05,-1.303956834532374e-05,6.6341
2006-03-07,4.51,2.08,1.2603347449082478e-05,-1.3136782992378665e-05,6.6742
2006-03-08,4.46,2.09,3.754578754578754e-05,-3.941846522781775e-05,6.722
2006-03-09,4.48,2.09,1.2216139497161396e-05,-1.3092393468737556e-05,6.7037
2006-03-10,4.51,2.2,1.2603347449082478e-05,-1.308664259927798e-05,6.7378
2006-03-11,4.5,2.25,1.2575757575757578e-05,-1.3191955396256474e-05,6.7378
2006-03-12,4.47,2.25,1.2492382693479584e-05,-1.3165769000598446e-05,6.7378
2006-03-13,4.48,2.24,1.2469586374695865e-05,-1.3165769000598446e-05,6.6808
2006-03-14,4.5,2.23,1.2525252525252526e-05,-1.3191955396256474e-05,6.6437
2006-03-15,4.52,2.27,3.759057971014492e-05,-3.980986333927511e-05,6.6313
2006-03-16,4.59,2.37,1.2721129000198768e-05,-1.3448748043818468e-05,6.6248
2006-03-17,4.59,2.43,1.2721129000198768e-05,-1.3448748043818468e-05,6.57
2006-03-18,4.59,2.4,1.2770820910355792e-05,-1.347246717617088e-05,6.57
2006-03-19,4.59,2.4,1.2770820910355792e-05,-1.342347638643935e-05,6.57
2006-03-20,4.61,2.4,1.2774806892453952e-05,-1.3499025341130608e-05,6.5475
2006-03-21,4.64,2.47,1.3002364066193852e-05,-1.3719216598797753e-05,6.5466
2006-03-22,4.63,2.44,3.892835997631735e-05,-4.072134962187319e-05,6.5701
2006-03-23,4.73,2.49,1.3137483032770993e-05,-1.3793432607865602e-05,6.5892
2006-03-24,4.75,2.51,1.3188405797101449e-05,-1.3841324200913243e-05,6.662
2006-03-25,4.78,2.5,1.3264129181084196e-05,-1.388888888888889e-05,6.662
2006-03-26,4.75,2.5,1.3188405797101449e-05,-1.3865147198480534e-05,6.662
2006-03-27,4.75,2.5,1.3188405797101449e-05,-1.3746194824961946e-05,6.6166
2006-03-28,4.75,2.48,1.3285024154589372e-05,-1.3865147198480534e-05,6.614
2006-03-29,4.75,2.48,3.985507246376812e-05,-4.152397260273973e-05,6.6157
2006-03-30,4.78,2.48,1.3216070742022302e-05,-1.3793432607865602e-05,6.6085
2006-03-31,4.75,2.6,1.3140096618357488e-05,-1.3720974860871236e-05,6.5542
2006-04-01,4.76,2.8,1.316550925925926e-05,-1.374521072796935e-05,6.5542
2006-04-02,4.76,2.8,1.316550925925926e-05,-1.374521072796935e-05,6.5542
2006-04-03,4.76,2.8,1.3310185185185184e-05,-1.374521072796935e-05,6.5745
2006-04-04,4.76,2.6,1.3213734567901234e-05,-1.3793103448275862e-05,6.4825
2006-04-05,4.75,2.65,3.971014492753624e-05,-4.145077720207254e-05,6.4107
2006-04-06,4.74,2.58,1.321138211382114e-05,-1.3792772010765089e-05,6.4153
2006-04-07,4.75,2.53,1.3236714975845411e-05,-1.381692573402418e-05,6.4508
2006-04-08,4.75,2.6,1.3188405797101449e-05,-1.3768950297447708e-05,6.4508
2006-04-09,4.75,2.6,1.3188405797101449e-05,-1.3768950297447708e-05,6.4508
2006-04-10,4.75,2.6,1.3236714975845411e-05,-1.381692573402418e-05,6.4913
2006-04-11,4.75,2.6,1.3236714975845411e-05,-1.381692573402418e-05,6.4721
2006-04-12,4.75,2.6,3.985507246376812e-05,-4.11629245826137e-05,6.4429
2006-04-13,4.75,2.6,1.3188405797101449e-05,-1.3720974860871236e-05,6.4862
2006-04-14,4.76,2.62,1.326195987654321e-05,-1.381692573402418e-05,6.4893
2006-04-15,4.75,2.62,1.3285024154589372e-05,-1.396035829998094e-05,6.4893
2006-04-16,4.75,2.62,1.3236714975845411e-05,-1.3912712025919572e-05,6.4893
2006-04-17,4.74,2.57,1.321138211382114e-05,-1.3912712025919572e-05,6.4557
2006-04-18,4.72,2.58,1.311188811188811e-05,-1.3841160748377242e-05,6.4177
2006-04-19,4.74,2.65,3.9634146341463416e-05,-4.145077720207254e-05,6.3591
2006-04-20,4.74,2.68,1.321138211382114e-05,-1.3912712025919572e-05,6.3031
2006-04-21,4.77,2.68,1.3287117273252454e-05,-1.3840996168582376e-05,6.346
2006-04-22,4.78,2.63,1.31680123029604e-05,-1.3721552878179382e-05,6.346
2006-04-23,4.78,2.63,1.31680123029604e-05,-1.3721552878179382e-05,6.346
2006-04-24,4.78,2.63,1.3360246059207998e-05,-1.3769363166953527e-05,6.3387
2006-04-25,4.79,2.6,1.3385146804835923e-05,-1.3936617029400532e-05,6.3443
2006-04-26,4.78,2.62,4.0080738177624e-05,-4.2163543441226585e-05,6.317
2006-04-27,4.86,2.61,1.350967007963595e-05,-1.4192343604108308e-05,6.2613
2006-04-28,4.86,2.63,1.3462267728479332e-05,-1.400679117147708e-05,6.2104
2006-04-29,4.89,2.68,1.3535182041124311e-05,-1.4076576576576578e-05,6.2104
2006-04-30,4.84,2.55,1.3413242009132418e-05,-1.412270856715301e-05,6.2104
2006-05-01,4.83,2.56,1.338860301124452e-05,-1.4099681468990069e-05,6.1507
2006-05-02,4.9,2.64,1.3559322033898309e-05,-1.412270856715301e-05,6.1839
2006-05-03,4.92,2.59,4.082207207207207e-05,-4.2436974789915967e-05,6.1392
2006-05-04,4.95,2.64,1.3678804855275445e-05,-1.4370982552800733e-05,6.1393
2006-05-05,4.99,2.64,1.386570209608607e-05,-1.4119601328903651e-05,6.1141
2006-05-06,5.0,2.62,1.3842592592592597e-05,-1.4372581536760642e-05,6.1141
2006-05-07,5.0,2.62,1.3796296296296297e-05,-1.4326515570296663e-05,6.1141
2006-05-08,5.0,2.62,1.3842592592592597e-05,-1.428044960383269e-05,6.1121
2006-05-09,4.97,2.18,1.3726037595384327e-05,-1.434726806013935e-05,6.1324
2006-05-10,4.98,2.6,4.096989966555185e-05,-4.297089511257552e-05,6.0902
2006-05-11,4.98,2.6,1.3703084355258272e-05,-1.4369394105802674e-05,6.087
2006-05-12,5.01,2.58,1.3773340728415602e-05,-1.4302796173657105e-05,6.0391
2006-05-13,5.0,2.65,1.3842592592592597e-05,-1.4326515570296663e-05,6.0391
2006-05-14,5.0,2.65,1.3842592592592597e-05,-1.4326515570296663e-05,6.0391
2006-05-15,5.0,2.65,1.375e-05,-1.428044960383269e-05,5.9923
2006-05-16,4.96,2.63,1.36558538404176e-05,-1.434726806013935e-05,6.0673
2006-05-17,4.96,2.63,4.110738255033557e-05,-4.317931793179317e-05,6.0836
2006-05-18,4.99,2.63,1.381932851048043e-05,-1.4304171280915463e-05,6.1161
2006-05-19,5.0,2.51,1.375e-05,-1.428044960383269e-05,6.0789
2006-05-20,5.0,2.63,1.388888888888889e-05,-1.4326515570296663e-05,6.0789
2006-05-21,5.0,2.63,1.388888888888889e-05,-1.4326515570296663e-05,6.0789
2006-05-22,5.0,2.52,1.3842592592592597e-05,-1.4326515570296663e-05,6.1103
2006-05-23,5.0,2.63,1.375e-05,-1.428044960383269e-05,6.0664
2006-05-24,4.97,2.63,4.117811278615299e-05,-4.324546952224053e-05,6.1213
2006-05-25,5.01,2.65,1.381955999260492e-05,-1.434878587196468e-05,6.1251
2006-05-26,5.01,2.65,1.381955999260492e-05,-1.434878587196468e-05,6.1173
2006-05-27,5.02,2.75,1.393503137689184e-05,-1.4462809917355374e-05,6.1173
2006-05-28,5.02,2.75,1.393503137689184e-05,-1.4462809917355374e-05,6.1173
2006-05-29,5.02,2.75,1.393503137689184e-05,-1.4462809917355374e-05,6.1365
2006-05-30,5.02,2.75,1.3842746400885937e-05,-1.4370982552800733e-05,6.1064
2006-05-31,5.01,2.75,4.145867997781476e-05,-4.3046357615894045e-05,6.0794
2006-06-01,5.01,2.83,1.3773340728415602e-05,-1.4302796173657105e-05,6.1062
2006-06-02,4.96,2.73,1.3749067859806114e-05,-1.4393105977264391e-05,6.074
2006-06-03,5.0,2.85,1.3796296296296297e-05,-1.4326515570296663e-05,6.074
2006-06-04,5.0,2.85,1.3796296296296297e-05,-1.4326515570296663e-05,6.074
2006-06-05,5.0,2.85,1.375e-05,-1.428044960383269e-05,6.0048
2006-06-06,5.0,2.82,1.3796296296296297e-05,-1.4326515570296663e-05,6.0209
2006-06-07,5.0,2.82,4.138888888888889e-05,-4.297954671088999e-05,6.0607
2006-06-08,5.0,2.93,1.3796296296296297e-05,-1.4326515570296663e-05,6.1115
2006-06-09,5.01,2.93,1.381955999260492e-05,-1.434878587196468e-05,6.1937
2006-06-10,5.01,3.19,1.3773340728415602e-05,-1.4302796173657105e-05,6.1937
2006-06-11,5.01,3.19,1.3773340728415602e-05,-1.4302796173657105e-05,6.1937
2006-06-12,5.01,3.19,1.3865779256794233e-05,-1.434878587196468e-05,6.1618
2006-06-13,5.01,2.71,1.3865779256794233e-05,-1.434878587196468e-05,6.1861
2006-06-14,4.97,2.85,4.117811278615299e-05,-4.324546952224053e-05,6.2283
2006-06-15,5.02,2.84,1.3842746400885937e-05,-1.4370982552800733e-05,6.234
2006-06-16,5.03,2.82,1.38658559056569e-05,-1.4393105977264391e-05,6.2039
2006-06-17,5.06,2.82,1.3980564723138976e-05,-1.4459040321109283e-05,6.2039
2006-06-18,5.06,2.67,1.3980564723138976e-05,-1.4459040321109283e-05,6.2039
2006-06-19,5.06,2.71,1.3980564723138976e-05,-1.4459040321109283e-05,6.2295
2006-06-20,5.07,2.77,1.3820245286472636e-05,-1.4480874316939887e-05,6.2507
2006-06-21,5.1,2.77,4.166666666666667e-05,-4.408602150537634e-05,6.2629
2006-06-22,5.13,2.77,1.3866231647634586e-05,-1.4384920634920635e-05,6.2667
2006-06-23,5.22,2.78,1.4022865309038944e-05,-1.455449059282925e-05,6.3362
2006-06-24,5.27,2.78,1.4132553606237817e-05,-1.4638447971781306e-05,6.3362
2006-06-25,5.27,2.78,1.4176856282119442e-05,-1.468253968253968e-05,6.3362
2006-06-26,5.27,2.78,1.4176856282119442e-05,-1.468253968253968e-05,6.3229
2006-06-27,5.29,2.78,1.4220102455396571e-05,-1.4723980309423348e-05,6.282
2006-06-28,5.31,2.78,4.331748547279451e-05,-4.521556256572029e-05,6.3021
2006-06-29,5.32,2.78,1.4372362869198316e-05,-1.4873140857392824e-05,6.3015
2006-06-30,5.23,2.78,1.4223292313179956e-05,-1.4855836849507731e-05,6.2287
2006-07-01,5.26,2.78,1.4376996805111823e-05,-1.488252958841194e-05,6.2287
2006-07-02,5.26,2.62,1.4376996805111823e-05,-1.488252958841194e-05,6.2287
2006-07-03,5.22,2.63,1.4380135762772416e-05,-1.4923402007395667e-05,6.2249
2006-07-04,5.22,2.78,1.4335476956055737e-05,-1.4923402007395667e-05,6.2283
2006-07-05,5.26,2.78,4.313099041533547e-05,-4.464758876523583e-05,6.2209
2006-07-06,5.26,2.78,1.4376996805111823e-05,-1.488252958841194e-05,6.2317
2006-07-07,5.27,2.77,1.4265461633882686e-05,-1.4770723104056436e-05,6.2288
2006-07-08,5.26,2.78,1.4376996805111823e-05,-1.488252958841194e-05,6.2288
2006-07-09,5.26,2.78,1.4288249911253102e-05,-1.488252958841194e-05,6.2288
2006-07-10,5.26,2.78,1.4332623358182468e-05,-1.488252958841194e-05,6.2299
2006-07-11,5.24,2.68,1.4289529914529917e-05,-1.4920133403545724e-05,6.2676
2006-07-12,5.26,2.78,4.2997870074547405e-05,-4.451510333863275e-05,6.2514
2006-07-13,5.23,2.76,1.4178705189941147e-05,-1.4943741209563994e-05,6.2589
2006-07-14,5.26,2.77,1.4243876464323746e-05,-1.488252958841194e-05,6.2307
2006-07-15,5.26,2.75,1.4510117145899892e-05,-1.488252958841194e-05,6.2307
2006-07-16,5.26,2.75,1.4510117145899892e-05,-1.488252958841194e-05,6.2307
2006-07-17,5.2,2.68,1.4292114695340503e-05,-1.4947089947089949e-05,6.2554
2006-07-18,5.26,2.75,1.4510117145899892e-05,-1.5015015015015016e-05,6.3201
2006-07-19,5.26,2.75,4.353035143769967e-05,-4.5045045045045046e-05,6.3522
2006-07-20,5.26,2.75,1.5175718849840255e-05,-1.5677442148030383e-05,6.3209
2006-07-21,5.25,2.61,1.5822222222222224e-05,-1.6321656050955415e-05,6.272
2006-07-22,5.27,2.75,1.5461633882686514e-05,-1.5961199294532627e-05,6.272
2006-07-23,5.27,2.75,1.5461633882686514e-05,-1.5961199294532627e-05,6.272
2006-07-24,5.27,2.75,1.5550239234449757e-05,-1.604938271604938e-05,6.2651
2006-07-25,5.25,2.75,1.4266666666666668e-05,-1.4773531493276716e-05,6.3019
2006-07-26,5.25,2.75,4.506666666666666e-05,-4.6311040339702754e-05,6.3205
2006-07-27,5.27,2.63,1.3600921495658335e-05,-1.4109347442680774e-05,6.2352
2006-07-28,5.28,2.75,1.3269639065817409e-05,-1.417503081528438e-05,6.2174
2006-07-29,5.29,2.75,1.3292704469175058e-05,-1.371308016877637e-05,6.2174
2006-07-30,5.29,2.75,1.3292704469175058e-05,-1.371308016877637e-05,6.2174
2006-07-31,5.22,2.63,1.3129689174705254e-05,-1.3669127988748244e-05,6.1756
2006-08-01,5.28,2.75,1.3313871196036804e-05,-1.3734812466983622e-05,6.1719
2006-08-02,5.27,2.75,3.987240829346092e-05,-4.205974842767296e-05,6.1317
2006-08-03,5.28,2.75,1.3313871196036804e-05,-1.3734812466983622e-05,6.1766
2006-08-04,5.3,2.75,1.3359788359788358e-05,-1.4019097222222222e-05,6.1456
2006-08-05,5.26,2.77,1.3356407525736598e-05,-1.3932564640111812e-05,6.1456
2006-08-06,5.27,2.77,1.3379408116250218e-05,-1.3954299668585382e-05,6.1456
2006-08-07,5.3,2.77,1.3447971781305111e-05,-1.391076115485564e-05,6.1207
2006-08-08,5.27,2.77,1.3335105440368598e-05,-1.384479717813051e-05,6.1521
2006-08-09,5.29,2.72,4.027556968733439e-05,-4.153481012658228e-05,6.1897
2006-08-10,5.27,2.79,1.3379408116250218e-05,-1.3800705467372132e-05,6.1679
2006-08-11,5.26,2.71,1.3356407525736598e-05,-1.3734322557851967e-05,6.2249
2006-08-12,5.26,2.8,1.3356407525736598e-05,-1.3778484366719662e-05,6.2249
2006-08-13,5.26,2.8,1.3356407525736598e-05,-1.3778484366719662e-05,6.2249
2006-08-14,5.23,2.88,1.3153201355448546e-05,-1.3646768797323472e-05,6.2568
2006-08-15,5.26,2.8,1.3267660631877882e-05,-1.3778484366719662e-05,6.2942
2006-08-16,5.23,2.86,3.986088817549492e-05,-4.087048832271762e-05,6.264
2006-08-17,5.25,2.98,1.3333333333333332e-05,-1.3711960368011324e-05,6.2973
2006-08-18,5.25,3.02,1.328888888888889e-05,-1.3711960368011324e-05,6.2956
2006-08-19,5.25,3.0,1.3333333333333332e-05,-1.3756192498230716e-05,6.2956
2006-08-20,5.25,3.0,1.3333333333333332e-05,-1.3756192498230716e-05,6.2956
2006-08-21,5.25,3.0,1.3244444444444444e-05,-1.3756192498230716e-05,6.261
2006-08-22,5.22,3.02,1.321900678813862e-05,-1.364522417153996e-05,6.2426
2006-08-23,5.22,3.02,3.965702036441586e-05,-4.0802764486975006e-05,6.2728
2006-08-24,5.24,3.01,1.3265669515669516e-05,-1.3556618819776714e-05,6.3112
2006-08-25,5.25,3.01,1.328888888888889e-05,-1.3711960368011324e-05,6.3385
2006-08-26,5.25,3.01,1.3333333333333332e-05,-1.3756192498230716e-05,6.3385
2006-08-27,5.25,3.01,1.3333333333333332e-05,-1.3756192498230716e-05,6.3385
2006-08-28,5.22,2.95,1.321900678813862e-05,-1.3690790632153549e-05,6.2774
2006-08-29,5.25,3.01,1.3200000000000002e-05,-1.362349610757254e-05,6.276
2006-08-30,5.26,3.01,4.00692225772098e-05,-4.12029676735559e-05,6.2826
